provincia,fecha,tmax,tmin,precip_mm,humedad_%,viento_kph
Segovia,2022-02-10,15,4,0.0,55,4
Segovia,2022-02-11,12,3,0.1,68,5
Segovia,2022-02-12,12,4,0.0,70,6
Segovia,2022-02-13,11,3,1.2,75,12
Segovia,2022-02-14,6,0,29.4,82,16
Segovia,2022-02-15,7,-3,0.0,77,5
Segovia,2022-02-16,8,-0,0.2,81,8
Segovia,2022-02-17,15,3,0.5,75,5
Segovia,2022-02-18,15,4,0.0,62,8
Segovia,2022-02-19,8,2,0.1,77,11
Segovia,2022-02-20,11,-1,0.0,67,5
Segovia,2022-02-21,13,2,0.0,65,7
Segovia,2022-02-22,17,2,0.0,32,6
Segovia,2022-02-23,17,2,0.0,50,6
Segovia,2022-02-24,15,4,0.0,51,6
Segovia,2022-02-25,9,4,0.3,64,3
Segovia,2022-02-26,8,3,0.4,85,11
Segovia,2022-02-27,11,5,0.9,77,5
Segovia,2022-02-28,15,3,0.0,62,6
Segovia,2022-03-01,14,4,0.6,64,6
Segovia,2022-03-02,12,5,2.1,70,7
Segovia,2022-03-03,8,1,24.7,86,12
Segovia,2022-03-04,5,-1,7.1,88,18
Segovia,2022-03-05,6,-4,0.0,82,7
Segovia,2022-03-06,5,-4,0.0,80,4
Segovia,2022-03-07,7,-1,4.2,72,7
Segovia,2022-03-08,7,2,1.8,89,13
Segovia,2022-03-09,10,1,0.4,76,9
Segovia,2022-03-10,13,3,0.6,67,10
Segovia,2022-03-11,8,3,6.2,85,12
Segovia,2022-03-12,10,0,3.0,79,10
Segovia,2022-03-13,9,3,9.3,85,8
Segovia,2022-03-14,8,3,19.4,87,12
Segovia,2022-03-15,15,8,1.6,73,19
Segovia,2022-03-16,13,5,0.6,80,11
Segovia,2022-03-17,7,3,1.6,96,19
Segovia,2022-03-18,11,2,1.8,86,7
Segovia,2022-03-19,11,3,0.6,72,10
Segovia,2022-03-20,10,4,0.3,80,13
Segovia,2022-03-21,10,5,18.3,89,12
Segovia,2022-03-22,9,4,14.4,88,14
Segovia,2022-03-23,8,4,2.2,91,14
Segovia,2022-03-24,10,4,1.5,90,11
Segovia,2022-03-25,12,5,2.8,81,9
Segovia,2022-03-26,12,4,2.5,80,6
Segovia,2022-03-27,13,5,0.0,76,10
Segovia,2022-03-28,14,4,0.0,72,11
Segovia,2022-03-29,13,6,1.9,77,6
Segovia,2022-03-30,9,4,4.0,89,8
Segovia,2022-03-31,8,1,6.7,89,11
Segovia,2022-04-01,6,-2,2.3,71,18
Segovia,2022-04-02,6,-4,0.0,59,11
Segovia,2022-04-03,7,-3,0.2,66,10
Segovia,2022-04-04,8,-4,0.0,57,8
Segovia,2022-04-05,10,-2,0.0,52,6
Segovia,2022-04-06,12,1,0.0,61,7
Segovia,2022-04-07,16,2,0.0,68,13
Segovia,2022-04-08,13,3,0.7,70,12
Segovia,2022-04-09,14,6,3.0,72,9
Segovia,2022-04-10,18,5,0.0,65,15
Segovia,2022-04-11,19,8,1.6,69,25
Segovia,2022-04-12,13,5,4.1,77,9
Segovia,2022-04-13,14,4,0.9,81,9
Segovia,2022-04-14,17,4,0.0,72,6
Segovia,2022-04-15,20,7,0.0,58,5
Segovia,2022-04-16,21,9,0.0,59,8
Segovia,2022-04-17,19,7,0.0,47,5
Segovia,2022-04-18,19,7,0.0,70,6
Segovia,2022-04-19,11,3,6.0,93,11
Segovia,2022-04-20,8,1,23.8,79,19
Segovia,2022-04-21,11,1,0.0,76,7
Segovia,2022-04-22,7,3,10.0,90,15
Segovia,2022-04-23,8,1,9.9,81,16
Segovia,2022-04-24,14,1,0.1,82,11
Segovia,2022-04-25,16,3,0.0,65,6
Segovia,2022-04-26,18,7,1.6,63,7
Segovia,2022-04-27,14,7,4.6,79,4
Segovia,2022-04-28,13,5,4.8,89,6
Segovia,2022-04-29,19,6,0.0,68,7
Segovia,2022-04-30,19,10,0.5,66,6
Segovia,2022-05-01,20,8,0.0,66,9
Segovia,2022-05-02,13,8,5.7,76,9
Segovia,2022-05-03,13,6,0.7,84,13
Segovia,2022-05-04,17,5,0.5,72,7
Segovia,2022-05-05,17,5,0.0,71,5
Segovia,2022-05-06,19,5,0.0,63,9
Segovia,2022-05-07,21,6,0.0,61,6
Segovia,2022-05-08,21,8,0.0,56,7
Segovia,2022-05-09,24,9,0.0,44,6
Segovia,2022-05-10,24,11,0.0,46,6
Segovia,2022-05-11,25,14,0.0,50,10
Segovia,2022-05-12,23,13,0.0,49,11
Segovia,2022-05-13,25,13,0.2,51,7
Segovia,2022-05-14,24,13,3.7,56,8
Segovia,2022-05-15,22,12,0.1,57,16
Segovia,2022-05-16,24,10,0.0,57,6
Segovia,2022-05-17,25,11,0.0,58,4
Segovia,2022-05-18,28,13,0.0,49,10
Segovia,2022-05-19,28,13,0.0,46,11
Segovia,2022-05-20,29,17,0.0,42,16
Segovia,2022-05-21,30,20,0.7,35,13
Segovia,2022-05-22,24,15,0.0,46,16
Segovia,2022-05-23,23,11,2.2,63,10
Segovia,2022-05-24,14,8,5.2,70,11
Segovia,2022-05-25,17,3,0.0,68,13
Segovia,2022-05-26,22,4,0.0,63,9
Segovia,2022-05-27,26,9,0.0,57,6
Segovia,2022-05-28,29,13,0.3,41,6
Segovia,2022-05-29,28,14,0.2,46,6
Segovia,2022-05-30,22,12,0.1,47,8
Segovia,2022-05-31,26,10,0.0,45,11
Segovia,2022-06-01,25,13,0.4,37,12
Segovia,2022-06-02,25,12,0.0,47,12
Segovia,2022-06-03,24,12,0.0,39,12
Segovia,2022-06-04,24,11,0.1,39,12
Segovia,2022-06-05,26,10,0.0,46,8
Segovia,2022-06-06,25,11,0.0,45,8
Segovia,2022-06-07,28,11,0.0,52,8
Segovia,2022-06-08,24,12,0.2,52,9
Segovia,2022-06-09,29,12,0.0,57,10
Segovia,2022-06-10,32,16,0.0,36,5
Segovia,2022-06-11,33,18,0.5,41,11
Segovia,2022-06-12,31,19,0.3,41,13
Segovia,2022-06-13,35,19,0.0,36,11
Segovia,2022-06-14,35,21,0.0,26,12
Segovia,2022-06-15,35,19,0.0,30,10
Segovia,2022-06-16,34,20,0.2,35,12
Segovia,2022-06-17,35,20,0.6,24,13
Segovia,2022-06-18,34,22,0.0,26,17
Segovia,2022-06-19,25,14,0.7,34,12
Segovia,2022-06-20,24,14,0.0,37,16
Segovia,2022-06-21,24,10,2.2,37,10
Segovia,2022-06-22,20,9,0.9,49,8
Segovia,2022-06-23,21,10,3.2,59,9
Segovia,2022-06-24,23,8,0.1,59,9
Segovia,2022-06-25,20,10,0.1,56,8
Segovia,2022-06-26,23,8,0.0,40,9
Segovia,2022-06-27,22,8,0.0,59,9
Segovia,2022-06-28,27,11,0.0,36,6
Segovia,2022-06-29,29,13,0.0,29,10
Segovia,2022-06-30,24,10,0.0,46,10
Segovia,2022-07-01,30,11,0.0,38,7
Segovia,2022-07-02,33,17,0.0,44,11
Segovia,2022-07-03,31,18,0.1,39,14
Segovia,2022-07-04,31,17,0.0,33,8
Segovia,2022-07-05,33,17,0.0,24,10
Segovia,2022-07-06,26,15,0.2,52,11
Segovia,2022-07-07,28,12,0.0,44,10
Segovia,2022-07-08,32,13,0.0,38,7
Segovia,2022-07-09,34,16,0.0,26,8
Segovia,2022-07-10,34,17,0.0,23,8
Segovia,2022-07-11,33,19,0.0,23,8
Segovia,2022-07-12,35,21,0.0,25,9
Segovia,2022-07-13,37,22,0.0,19,9
Segovia,2022-07-14,38,23,0.0,19,9
Segovia,2022-07-15,37,21,0.0,14,11
Segovia,2022-07-16,38,23,0.0,20,10
Segovia,2022-07-17,37,23,0.0,17,13
Segovia,2022-07-18,35,23,0.0,17,17
Segovia,2022-07-19,32,17,0.0,32,10
Segovia,2022-07-20,33,16,0.0,32,6
Segovia,2022-07-21,35,19,0.0,28,11
Segovia,2022-07-22,35,20,0.0,21,9
Segovia,2022-07-23,36,18,0.0,23,6
Segovia,2022-07-24,36,20,0.0,17,13
Segovia,2022-07-25,32,17,0.0,22,10
Segovia,2022-07-26,30,16,0.0,37,9
Segovia,2022-07-27,32,16,0.0,40,8
Segovia,2022-07-28,31,16,0.0,33,10
Segovia,2022-07-29,33,16,0.0,35,8
Segovia,2022-07-30,33,16,0.1,34,7
Segovia,2022-07-31,34,19,0.0,28,11
Segovia,2022-08-01,35,20,0.0,30,11
Segovia,2022-08-02,35,21,0.0,30,12
Segovia,2022-08-03,35,22,0.0,27,13
Segovia,2022-08-04,34,20,0.0,26,14
Segovia,2022-08-05,34,21,0.0,23,10
Segovia,2022-08-06,34,19,0.0,23,10
Segovia,2022-08-07,34,19,0.0,20,9
Segovia,2022-08-08,33,20,0.0,19,10
Segovia,2022-08-09,34,19,0.1,22,10
Segovia,2022-08-10,33,22,0.5,29,11
Segovia,2022-08-11,33,20,0.3,33,14
Segovia,2022-08-12,34,19,0.0,22,10
Segovia,2022-08-13,28,19,0.0,38,17
Segovia,2022-08-14,29,15,0.0,41,10
Segovia,2022-08-15,28,14,0.0,33,10
Segovia,2022-08-16,25,13,0.2,42,13
Segovia,2022-08-17,23,10,6.0,57,10
Segovia,2022-08-18,24,9,0.0,58,10
Segovia,2022-08-19,29,11,0.0,37,8
Segovia,2022-08-20,33,16,0.0,22,9
Segovia,2022-08-21,32,17,0.0,27,10
Segovia,2022-08-22,32,16,0.0,42,9
Segovia,2022-08-23,34,18,0.1,37,8
Segovia,2022-08-24,34,21,0.0,27,11
Segovia,2022-08-25,29,18,0.1,49,9
Segovia,2022-08-26,28,16,2.0,56,5
Segovia,2022-08-27,31,16,0.0,48,7
Segovia,2022-08-28,31,17,0.4,44,12
Segovia,2022-08-29,28,19,4.7,48,14
Segovia,2022-08-30,30,18,0.0,29,7
Segovia,2022-08-31,30,16,0.0,19,7
Segovia,2022-09-01,29,15,0.0,32,8
Segovia,2022-09-02,27,13,0.0,35,8
Segovia,2022-09-03,25,12,0.0,38,9
Segovia,2022-09-04,27,13,0.0,32,10
Segovia,2022-09-05,27,12,0.0,31,7
Segovia,2022-09-06,27,13,0.0,47,8
Segovia,2022-09-07,23,11,0.0,42,8
Segovia,2022-09-08,25,13,2.0,56,8
Segovia,2022-09-09,27,13,1.7,60,8
Segovia,2022-09-10,31,17,0.0,36,8
Segovia,2022-09-11,32,18,0.0,30,13
Segovia,2022-09-12,25,19,2.9,54,19
Segovia,2022-09-13,22,16,2.6,61,25
Segovia,2022-09-14,21,13,0.0,67,14
Segovia,2022-09-15,20,12,1.5,76,5
Segovia,2022-09-16,23,13,0.0,60,5
Segovia,2022-09-17,24,12,0.0,43,7
Segovia,2022-09-18,25,14,0.0,52,7
Segovia,2022-09-19,25,15,0.2,57,5
Segovia,2022-09-20,26,15,0.2,47,6
Segovia,2022-09-21,27,15,0.0,34,6
Segovia,2022-09-22,26,14,0.0,45,7
Segovia,2022-09-23,24,14,0.0,56,7
Segovia,2022-09-24,19,11,0.1,49,7
Segovia,2022-09-25,17,5,0.0,59,7
Segovia,2022-09-26,17,5,0.0,57,9
Segovia,2022-09-27,20,8,0.0,42,8
Segovia,2022-09-28,19,7,0.0,61,11
Segovia,2022-09-29,13,7,17.4,75,12
Segovia,2022-09-30,17,6,0.3,59,8
Segovia,2022-10-01,23,8,0.0,38,5
Segovia,2022-10-02,26,11,0.0,35,6
Segovia,2022-10-03,28,15,0.0,25,6
Segovia,2022-10-04,27,15,0.0,32,5
Segovia,2022-10-05,26,14,0.0,31,5
Segovia,2022-10-06,25,12,0.1,46,8
Segovia,2022-10-07,24,12,0.0,53,9
Segovia,2022-10-08,22,12,1.2,52,6
Segovia,2022-10-09,23,12,0.5,54,9
Segovia,2022-10-10,17,13,3.3,67,6
Segovia,2022-10-11,19,11,0.3,60,5
Segovia,2022-10-12,20,11,0.0,68,5
Segovia,2022-10-13,21,10,0.0,56,6
Segovia,2022-10-14,25,12,0.0,47,6
Segovia,2022-10-15,24,12,0.1,45,8
Segovia,2022-10-16,23,13,0.9,47,13
Segovia,2022-10-17,22,14,2.2,57,15
Segovia,2022-10-18,23,13,0.0,59,17
Segovia,2022-10-19,21,13,2.7,50,26
Segovia,2022-10-20,15,12,7.6,81,21
Segovia,2022-10-21,15,11,6.7,80,13
Segovia,2022-10-22,17,10,11.4,79,20
Segovia,2022-10-23,16,10,0.6,72,23
Segovia,2022-10-24,17,8,0.0,63,10
Segovia,2022-10-25,21,13,0.0,55,20
Segovia,2022-10-26,20,13,0.0,60,16
Segovia,2022-10-27,21,16,0.1,41,20
Segovia,2022-10-28,23,16,0.0,42,18
Segovia,2022-10-29,21,15,0.0,41,15
Segovia,2022-10-30,17,10,0.5,57,8
Segovia,2022-10-31,15,10,2.6,77,14
Segovia,2022-11-01,17,9,0.0,72,4
Segovia,2022-11-02,18,8,0.0,70,6
Segovia,2022-11-03,12,9,8.8,75,9
Segovia,2022-11-04,12,4,0.1,69,6
Segovia,2022-11-05,16,3,0.0,47,4
Segovia,2022-11-06,17,6,0.0,51,6
Segovia,2022-11-07,17,6,0.0,63,9
Segovia,2022-11-08,14,9,0.3,85,13
Segovia,2022-11-09,11,8,3.1,84,5
Segovia,2022-11-10,15,5,0.0,71,4
Segovia,2022-11-11,16,5,1.4,72,9
Segovia,2022-11-12,17,9,2.5,74,16
Segovia,2022-11-13,17,8,0.0,72,11
Segovia,2022-11-14,15,8,5.7,70,7
Segovia,2022-11-15,13,8,4.0,90,13
Segovia,2022-11-16,11,7,1.0,89,10
Segovia,2022-11-17,15,8,9.4,83,18
Segovia,2022-11-18,7,3,27.2,91,12
Segovia,2022-11-19,7,1,34.7,85,14
Segovia,2022-11-20,10,2,2.3,87,11
Segovia,2022-11-21,11,3,40.8,86,22
Segovia,2022-11-22,10,1,14.7,85,20
Segovia,2022-11-23,12,7,12.3,94,18
Segovia,2022-11-24,12,6,9.5,90,9
Segovia,2022-11-25,9,3,7.0,83,8
Segovia,2022-11-26,13,3,0.0,46,3
Segovia,2022-11-27,14,5,3.8,35,5
Segovia,2022-11-28,7,1,8.3,82,15
Segovia,2022-11-29,8,1,0.1,79,4
Segovia,2022-11-30,9,2,0.0,62,5
Segovia,2022-12-01,10,1,0.0,61,4
Segovia,2022-12-02,8,-0,0.0,56,6
Segovia,2022-12-03,6,-0,0.1,76,6
Segovia,2022-12-04,7,1,0.3,77,5
Segovia,2022-12-05,9,1,4.8,88,11
Segovia,2022-12-06,10,6,0.6,92,7
Segovia,2022-12-07,11,5,0.1,84,5
Segovia,2022-12-08,9,6,12.9,88,15
Segovia,2022-12-09,9,6,8.8,89,9
Segovia,2022-12-10,6,3,3.0,91,9
Segovia,2022-12-11,6,2,25.9,94,6
Segovia,2022-12-12,11,5,9.3,93,15
Segovia,2022-12-13,12,8,24.7,91,10
Segovia,2022-12-14,12,6,3.9,85,11
Segovia,2022-12-15,9,4,7.9,85,6
Segovia,2022-12-16,9,1,0.0,86,5
Segovia,2022-12-17,9,2,0.1,84,5
Segovia,2022-12-18,10,3,0.0,83,11
Segovia,2022-12-19,10,5,0.0,78,18
Segovia,2022-12-20,10,6,6.3,89,20
Segovia,2022-12-21,10,5,1.0,87,9
Segovia,2022-12-22,14,7,2.7,84,7
Segovia,2022-12-23,15,6,0.0,81,5
Segovia,2022-12-24,14,6,0.0,74,10
Segovia,2022-12-25,13,6,0.0,81,18
Segovia,2022-12-26,13,6,0.0,80,8
Segovia,2022-12-27,12,4,0.0,84,5
Segovia,2022-12-28,11,4,0.2,79,8
Segovia,2022-12-29,9,6,3.5,82,10
Segovia,2022-12-30,12,7,0.4,88,13
Segovia,2022-12-31,14,6,0.0,68,16
Segovia,2023-01-01,13,8,0.0,54,21
Segovia,2023-01-02,9,4,2.9,82,9
Segovia,2023-01-03,9,1,0.0,77,3
Segovia,2023-01-04,10,1,0.0,58,4
Segovia,2023-01-05,11,2,0.0,45,3
Segovia,2023-01-06,10,2,0.0,54,4
Segovia,2023-01-07,8,0,4.3,64,13
Segovia,2023-01-08,10,6,36.0,92,19
Segovia,2023-01-09,9,3,5.5,89,15
Segovia,2023-01-10,12,3,0.0,81,8
Segovia,2023-01-11,8,4,2.2,87,9
Segovia,2023-01-12,10,-0,0.0,69,3
Segovia,2023-01-13,11,2,0.0,53,5
Segovia,2023-01-14,12,2,0.0,82,7
Segovia,2023-01-15,6,-0,2.8,91,12
Segovia,2023-01-16,6,-1,10.2,94,27
Segovia,2023-01-17,6,0,45.5,88,31
Segovia,2023-01-18,0,-3,32.2,92,20
Segovia,2023-01-19,3,-4,1.6,94,17
Segovia,2023-01-20,6,3,6.4,95,12
Segovia,2023-01-21,4,-3,3.3,87,10
Segovia,2023-01-22,3,-7,0.0,75,13
Segovia,2023-01-23,1,-6,3.0,84,18
Segovia,2023-01-24,1,-5,0.5,82,14
Segovia,2023-01-25,4,-7,0.0,83,6
Segovia,2023-01-26,2,-3,3.4,93,11
Segovia,2023-01-27,2,-3,6.3,91,19
Segovia,2023-01-28,2,-3,2.2,86,17
Segovia,2023-01-29,2,-4,0.0,85,8
Segovia,2023-01-30,4,-6,0.0,76,4
Segovia,2023-01-31,5,-3,0.0,87,4
Segovia,2023-02-01,6,-2,0.0,85,4
Segovia,2023-02-02,11,-2,0.0,67,5
Segovia,2023-02-03,12,1,0.0,61,3
Segovia,2023-02-04,13,2,0.0,40,5
Segovia,2023-02-05,12,-1,0.0,57,4
Segovia,2023-02-06,9,-2,0.0,59,9
Segovia,2023-02-07,6,-3,0.9,75,8
Segovia,2023-02-08,7,-2,0.0,84,10
Segovia,2023-02-09,7,-1,0.2,77,6
Segovia,2023-02-10,9,-3,0.0,65,9
Segovia,2023-02-11,8,-3,0.0,67,11
Segovia,2023-02-12,8,-3,0.0,71,11
Segovia,2023-02-13,11,-1,0.0,73,12
Segovia,2023-02-14,9,2,0.0,72,16
Segovia,2023-02-15,11,2,0.0,77,10
Segovia,2023-02-16,13,2,0.0,69,5
Segovia,2023-02-17,14,0,0.0,49,8
Segovia,2023-02-18,14,1,0.0,48,7
Segovia,2023-02-19,16,4,2.7,59,6
Segovia,2023-02-20,16,6,0.0,54,13
Segovia,2023-02-21,13,6,2.5,68,8
Segovia,2023-02-22,11,4,0.6,80,5
Segovia,2023-02-23,6,-3,18.5,94,13
Segovia,2023-02-24,4,-7,0.0,88,5
Segovia,2023-02-25,5,-3,1.2,81,8
Segovia,2023-02-26,4,-4,1.1,85,12
Segovia,2023-02-27,3,-6,1.6,74,24
Segovia,2023-02-28,4,-6,0.3,78,13
Segovia,2023-03-01,3,-7,0.1,71,8
Segovia,2023-03-02,5,-5,0.0,71,6
Segovia,2023-03-03,8,-4,0.0,68,5
Segovia,2023-03-04,9,-3,0.0,65,4
Segovia,2023-03-05,9,-1,1.3,70,6
Segovia,2023-03-06,9,2,5.6,89,10
Segovia,2023-03-07,11,5,2.0,82,14
Segovia,2023-03-08,15,6,0.0,77,14
Segovia,2023-03-09,14,7,16.0,80,20
Segovia,2023-03-10,15,6,0.0,76,17
Segovia,2023-03-11,17,7,0.9,78,15
Segovia,2023-03-12,21,8,0.2,66,7
Segovia,2023-03-13,18,7,0.8,65,15
Segovia,2023-03-14,11,2,1.6,76,14
Segovia,2023-03-15,19,3,0.0,61,5
Segovia,2023-03-16,20,9,0.0,50,13
Segovia,2023-03-17,12,6,5.1,74,9
Segovia,2023-03-18,9,3,11.0,84,7
Segovia,2023-03-19,13,2,0.2,75,6
Segovia,2023-03-20,16,2,0.0,60,6
Segovia,2023-03-21,18,5,0.0,56,6
Segovia,2023-03-22,19,6,0.0,58,7
Segovia,2023-03-23,18,6,0.0,57,8
Segovia,2023-03-24,16,5,0.8,67,11
Segovia,2023-03-25,18,4,0.1,70,9
Segovia,2023-03-26,12,4,0.7,67,16
Segovia,2023-03-27,16,1,0.0,49,4
Segovia,2023-03-28,20,5,0.0,36,6
Segovia,2023-03-29,21,10,0.0,47,10
Segovia,2023-03-30,20,8,0.0,53,9
Segovia,2023-03-31,16,8,0.3,63,20
Segovia,2023-04-01,13,4,3.9,70,15
Segovia,2023-04-02,13,-0,0.0,64,11
Segovia,2023-04-03,13,1,0.0,67,8
Segovia,2023-04-04,17,1,0.0,45,10
Segovia,2023-04-05,18,1,0.0,35,6
Segovia,2023-04-06,19,6,0.0,31,6
Segovia,2023-04-07,20,5,0.0,37,8
Segovia,2023-04-08,21,9,0.0,40,6
Segovia,2023-04-09,23,10,0.0,41,9
Segovia,2023-04-10,21,9,0.0,46,7
Segovia,2023-04-11,22,7,0.0,50,8
Segovia,2023-04-12,13,5,16.4,72,15
Segovia,2023-04-13,12,1,0.1,68,16
Segovia,2023-04-14,15,3,1.9,74,15
Segovia,2023-04-15,17,6,0.7,86,13
Segovia,2023-04-16,19,4,0.0,61,11
Segovia,2023-04-17,20,5,0.0,51,8
Segovia,2023-04-18,18,3,0.0,43,6
Segovia,2023-04-19,22,8,0.0,45,9
Segovia,2023-04-20,23,9,0.0,42,8
Segovia,2023-04-21,21,9,0.5,46,13
Segovia,2023-04-22,17,8,9.7,63,10
Segovia,2023-04-23,20,5,0.0,60,10
Segovia,2023-04-24,21,7,0.2,66,9
Segovia,2023-04-25,23,9,0.0,58,10
Segovia,2023-04-26,26,11,0.0,53,7
Segovia,2023-04-27,26,13,0.0,40,7
Segovia,2023-04-28,27,15,0.0,37,10
Segovia,2023-04-29,22,12,7.4,47,10
Segovia,2023-04-30,21,8,0.0,65,8
Segovia,2023-05-01,22,7,0.0,54,8
Segovia,2023-05-02,26,10,0.0,31,5
Segovia,2023-05-03,26,13,0.0,35,15
Segovia,2023-05-04,21,10,0.0,57,8
Segovia,2023-05-05,24,8,0.0,47,6
Segovia,2023-05-06,22,10,6.3,53,7
Segovia,2023-05-07,23,9,0.0,60,8
Segovia,2023-05-08,23,11,0.0,52,7
Segovia,2023-05-09,20,10,0.9,71,13
Segovia,2023-05-10,19,7,0.0,60,9
Segovia,2023-05-11,17,4,0.0,49,11
Segovia,2023-05-12,13,3,7.9,72,12
Segovia,2023-05-13,15,3,0.0,71,13
Segovia,2023-05-14,14,5,1.4,75,12
Segovia,2023-05-15,16,4,0.0,61,12
Segovia,2023-05-16,18,3,0.0,61,15
Segovia,2023-05-17,20,3,0.0,46,15
Segovia,2023-05-18,19,2,0.0,56,14
Segovia,2023-05-19,14,2,0.0,69,15
Segovia,2023-05-20,15,2,0.8,68,9
Segovia,2023-05-21,17,5,2.4,60,5
Segovia,2023-05-22,19,8,0.0,64,9
Segovia,2023-05-23,19,8,0.5,68,8
Segovia,2023-05-24,21,8,3.2,69,6
Segovia,2023-05-25,21,9,4.8,66,10
Segovia,2023-05-26,16,8,30.6,86,13
Segovia,2023-05-27,20,10,9.0,72,9
Segovia,2023-05-28,18,10,18.8,86,4
Segovia,2023-05-29,21,9,4.4,79,4
Segovia,2023-05-30,20,9,6.8,73,4
Segovia,2023-05-31,20,10,11.4,73,4
Segovia,2023-06-01,18,11,22.7,80,4
Segovia,2023-06-02,19,10,10.2,73,6
Segovia,2023-06-03,21,9,9.0,70,4
Segovia,2023-06-04,22,10,7.1,65,4
Segovia,2023-06-05,22,11,1.9,68,4
Segovia,2023-06-06,24,12,0.6,62,7
Segovia,2023-06-07,17,14,8.8,80,12
Segovia,2023-06-08,20,13,0.9,80,12
Segovia,2023-06-09,21,12,0.7,72,10
Segovia,2023-06-10,21,13,1.0,73,4
Segovia,2023-06-11,22,12,2.7,66,7
Segovia,2023-06-12,22,12,12.3,64,5
Segovia,2023-06-13,19,11,4.8,78,9
Segovia,2023-06-14,22,9,0.0,71,10
Segovia,2023-06-15,27,12,0.0,53,6
Segovia,2023-06-16,29,15,0.2,45,7
Segovia,2023-06-17,28,17,4.0,42,9
Segovia,2023-06-18,26,15,4.2,50,9
Segovia,2023-06-19,25,15,13.7,58,10
Segovia,2023-06-20,24,13,0.8,61,8
Segovia,2023-06-21,23,13,15.6,65,7
Segovia,2023-06-22,26,12,0.1,61,5
Segovia,2023-06-23,29,15,0.0,45,6
Segovia,2023-06-24,31,18,0.0,33,8
Segovia,2023-06-25,34,20,2.9,44,9
Segovia,2023-06-26,32,19,0.0,44,8
Segovia,2023-06-27,31,17,0.0,54,6
Segovia,2023-06-28,31,17,0.0,45,6
Segovia,2023-06-29,29,17,0.4,37,12
Segovia,2023-06-30,24,11,0.0,59,12
Segovia,2023-07-01,28,12,0.0,48,8
Segovia,2023-07-02,29,16,0.0,55,7
Segovia,2023-07-03,31,16,0.0,51,10
Segovia,2023-07-04,29,14,0.0,39,10
Segovia,2023-07-05,28,14,0.0,37,7
Segovia,2023-07-06,30,17,0.8,32,7
Segovia,2023-07-07,29,16,0.0,32,13
Segovia,2023-07-08,30,15,0.0,35,8
Segovia,2023-07-09,32,16,0.0,38,5
Segovia,2023-07-10,35,16,0.0,20,7
Segovia,2023-07-11,36,20,0.0,21,12
Segovia,2023-07-12,29,16,0.0,34,10
Segovia,2023-07-13,30,15,0.0,43,7
Segovia,2023-07-14,34,17,0.0,30,11
Segovia,2023-07-15,26,14,0.0,50,10
Segovia,2023-07-16,31,13,0.0,32,7
Segovia,2023-07-17,36,16,0.0,21,8
Segovia,2023-07-18,35,20,0.0,18,12
Segovia,2023-07-19,35,20,0.0,19,10
Segovia,2023-07-20,31,17,0.0,27,11
Segovia,2023-07-21,26,14,0.8,52,7
Segovia,2023-07-22,30,13,0.0,39,7
Segovia,2023-07-23,33,16,0.0,19,11
Segovia,2023-07-24,26,13,0.0,42,12
Segovia,2023-07-25,25,11,0.0,47,8
Segovia,2023-07-26,29,14,0.0,28,5
Segovia,2023-07-27,31,17,0.0,27,13
Segovia,2023-07-28,31,14,0.0,33,9
Segovia,2023-07-29,31,15,0.0,44,9
Segovia,2023-07-30,32,17,0.0,37,9
Segovia,2023-07-31,33,17,0.0,26,8
Segovia,2023-08-01,31,14,0.0,34,9
Segovia,2023-08-02,29,16,0.0,41,13
Segovia,2023-08-03,26,13,0.1,46,12
Segovia,2023-08-04,24,9,0.0,52,15
Segovia,2023-08-05,29,12,0.0,30,6
Segovia,2023-08-06,30,14,0.0,29,9
Segovia,2023-08-07,33,15,0.0,21,7
Segovia,2023-08-08,36,19,0.0,19,9
Segovia,2023-08-09,37,23,0.0,21,9
Segovia,2023-08-10,33,18,0.0,25,7
Segovia,2023-08-11,35,19,0.0,20,7
Segovia,2023-08-12,34,17,0.0,37,8
Segovia,2023-08-13,33,18,0.0,30,9
Segovia,2023-08-14,32,17,0.0,21,8
Segovia,2023-08-15,31,17,0.0,22,7
Segovia,2023-08-16,32,18,0.0,25,8
Segovia,2023-08-17,32,18,0.0,25,9
Segovia,2023-08-18,31,18,0.0,26,8
Segovia,2023-08-19,33,18,0.0,38,5
Segovia,2023-08-20,35,20,0.0,32,6
Segovia,2023-08-21,37,20,0.0,25,7
Segovia,2023-08-22,36,22,0.0,25,11
Segovia,2023-08-23,36,22,0.0,28,12
Segovia,2023-08-24,36,21,0.0,24,13
Segovia,2023-08-25,33,18,0.0,23,13
Segovia,2023-08-26,28,15,0.5,33,14
Segovia,2023-08-27,20,9,0.8,57,19
Segovia,2023-08-28,24,7,0.0,55,10
Segovia,2023-08-29,22,10,0.0,60,10
Segovia,2023-08-30,24,10,0.0,48,8
Segovia,2023-08-31,29,12,0.0,35,6
Segovia,2023-09-01,29,15,0.0,30,10
Segovia,2023-09-02,21,14,7.7,61,10
Segovia,2023-09-03,21,13,24.9,77,13
Segovia,2023-09-04,22,15,13.2,74,10
Segovia,2023-09-05,25,13,0.0,49,10
Segovia,2023-09-06,26,15,1.0,53,8
Segovia,2023-09-07,26,16,0.0,56,11
Segovia,2023-09-08,27,16,3.2,54,12
Segovia,2023-09-09,25,15,0.0,55,13
Segovia,2023-09-10,26,15,0.7,57,10
Segovia,2023-09-11,25,15,0.5,53,10
